datetime,season,is_jbn,motivo_classificacao,wspd_ms,speed_thresh,shear_ms,shear_thresh,wdir
2007-04-25 00:00:00,MAM,False,Cisalhamento baixo (2.0 < P75 2.4 m/s),11.3,8.875,2.0,2.4499999999999993,330.0
2007-04-25 12:00:00,MAM,False,Cisalhamento baixo (-0.5 < P75 2.4 m/s),10.3,8.875,-0.5,2.4499999999999993,330.0
2007-04-26 00:00:00,MAM,False,Cisalhamento baixo (-3.1 < P75 2.4 m/s),10.3,8.875,-3.0999999999999996,2.4499999999999993,325.0
2007-04-26 12:00:00,MAM,False,Cisalhamento baixo (-3.1 < P75 2.4 m/s),11.8,8.875,-3.0999999999999996,2.4499999999999993,315.0
2007-04-27 00:00:00,MAM,False,Cisalhamento baixo (-1.5 < P75 2.4 m/s) | Direção fora do setor NW-N-NE (200.0°),9.3,8.875,-1.5,2.4499999999999993,200.0
2007-04-27 12:00:00,MAM,False,Vento em 850hPa baixo (8.2 < P75 8.9 m/s) | Direção fora do setor NW-N-NE (140.0°),8.2,8.875,5.1,2.4499999999999993,140.0
2007-04-28 00:00:00,MAM,False,Direção fora do setor NW-N-NE (110.0°),10.8,8.875,8.200000000000001,2.4499999999999993,110.0
2007-04-28 12:00:00,MAM,False,Vento em 850hPa baixo (6.7 < P75 8.9 m/s) | Cisalhamento baixo (0.0 < P75 2.4 m/s) | Direção fora do setor NW-N-NE (75.0°),6.7,8.875,0.0,2.4499999999999993,75.0
2007-04-29 00:00:00,MAM,False,Vento em 850hPa baixo (3.6 < P75 8.9 m/s) | Cisalhamento baixo (-1.0 < P75 2.4 m/s) | Direção fora do setor NW-N-NE (70.0°),3.6,8.875,-0.9999999999999996,2.4499999999999993,70.0
2007-04-29 12:00:00,MAM,False,Vento em 850hPa baixo (5.2 < P75 8.9 m/s) | Cisalhamento baixo (1.1 < P75 2.4 m/s),5.2,8.875,1.1000000000000005,2.4499999999999993,340.0
2007-04-30 00:00:00,MAM,False,Vento em 850hPa baixo (6.2 < P75 8.9 m/s) | Cisalhamento baixo (0.0 < P75 2.4 m/s),6.2,8.875,0.0,2.4499999999999993,20.0
2007-04-30 12:00:00,MAM,False,Vento em 850hPa baixo (5.2 < P75 8.9 m/s) | Cisalhamento baixo (-0.5 < P75 2.4 m/s),5.2,8.875,-0.5,2.4499999999999993,335.0
2007-05-01 00:00:00,MAM,False,Vento em 850hPa baixo (8.2 < P75 8.9 m/s) | Cisalhamento baixo (0.5 < P75 2.4 m/s),8.2,8.875,0.4999999999999991,2.4499999999999993,5.0
2007-05-01 12:00:00,MAM,False,Cisalhamento baixo (0.0 < P75 2.4 m/s),12.4,8.875,0.0,2.4499999999999993,10.0
2007-05-02 00:00:00,MAM,False,Cisalhamento baixo (1.5 < P75 2.4 m/s),10.3,8.875,1.5,2.4499999999999993,350.0
2007-05-02 12:00:00,MAM,False,Vento em 850hPa baixo (8.2 < P75 8.9 m/s) | Cisalhamento baixo (1.5 < P75 2.4 m/s),8.2,8.875,1.4999999999999991,2.4499999999999993,10.0
2007-05-03 00:00:00,MAM,True,Critério JBN satisfeito,9.3,8.875,6.200000000000001,2.4499999999999993,45.0
2007-05-03 12:00:00,MAM,False,Vento em 850hPa baixo (8.8 < P75 8.9 m/s),8.8,8.875,6.700000000000001,2.4499999999999993,45.0
2007-05-04 00:00:00,MAM,False,Vento em 850hPa baixo (8.8 < P75 8.9 m/s) | Direção fora do setor NW-N-NE (80.0°),8.8,8.875,2.6000000000000005,2.4499999999999993,80.0
2007-05-04 12:00:00,MAM,False,Direção fora do setor NW-N-NE (65.0°),13.4,8.875,6.7,2.4499999999999993,65.0
2007-05-05 00:00:00,MAM,True,Critério JBN satisfeito,11.8,8.875,10.8,2.4499999999999993,35.0
2007-05-05 12:00:00,MAM,False,Cisalhamento baixo (0.0 < P75 2.4 m/s),12.4,8.875,0.0,2.4499999999999993,10.0
2007-05-06 00:00:00,MAM,False,Vento em 850hPa baixo (6.2 < P75 8.9 m/s) | Cisalhamento baixo (0.0 < P75 2.4 m/s),6.2,8.875,0.0,2.4499999999999993,20.0
2007-05-06 12:00:00,MAM,False,Vento em 850hPa baixo (8.2 < P75 8.9 m/s),8.2,8.875,5.1,2.4499999999999993,355.0
2007-05-07 00:00:00,MAM,False,Vento em 850hPa baixo (8.2 < P75 8.9 m/s) | Cisalhamento baixo (-1.1 < P75 2.4 m/s),8.2,8.875,-1.1000000000000014,2.4499999999999993,355.0
2007-05-07 12:00:00,MAM,True,Critério JBN satisfeito,11.8,8.875,8.200000000000001,2.4499999999999993,335.0
2007-05-08 00:00:00,MAM,False,Vento em 850hPa baixo (5.7 < P75 8.9 m/s) | Cisalhamento baixo (0.5 < P75 2.4 m/s),5.7,8.875,0.5,2.4499999999999993,350.0
2007-05-09 00:00:00,MAM,False,Vento em 850hPa baixo (7.2 < P75 8.9 m/s) | Cisalhamento baixo (-5.2 < P75 2.4 m/s) | Direção fora do setor NW-N-NE (155.0°),7.2,8.875,-5.2,2.4499999999999993,155.0
2007-05-09 12:00:00,MAM,False,Direção fora do setor NW-N-NE (145.0°),14.9,8.875,11.3,2.4499999999999993,145.0
2007-05-11 00:00:00,MAM,False,Vento em 850hPa baixo (4.6 < P75 8.9 m/s) | Cisalhamento baixo (-3.1 < P75 2.4 m/s),4.6,8.875,-3.1000000000000005,2.4499999999999993,35.0
2007-05-11 12:00:00,MAM,False,Vento em 850hPa baixo (5.2 < P75 8.9 m/s) | Cisalhamento baixo (0.0 < P75 2.4 m/s),5.2,8.875,0.0,2.4499999999999993,320.0
2007-05-12 00:00:00,MAM,False,Vento em 850hPa baixo (3.6 < P75 8.9 m/s) | Cisalhamento baixo (1.5 < P75 2.4 m/s),3.6,8.875,1.5,2.4499999999999993,355.0
2007-05-12 12:00:00,MAM,False,Vento em 850hPa baixo (1.5 < P75 8.9 m/s) | Cisalhamento baixo (-5.7 < P75 2.4 m/s) | Direção fora do setor NW-N-NE (215.0°),1.5,8.875,-5.7,2.4499999999999993,215.0
2007-05-13 00:00:00,MAM,False,Vento em 850hPa baixo (4.1 < P75 8.9 m/s) | Cisalhamento baixo (-3.1 < P75 2.4 m/s),4.1,8.875,-3.1000000000000005,2.4499999999999993,305.0
2007-05-13 12:00:00,MAM,False,Cisalhamento baixo (-3.1 < P75 2.4 m/s),9.8,8.875,-3.0999999999999996,2.4499999999999993,350.0
2007-05-14 00:00:00,MAM,False,Vento em 850hPa baixo (6.2 < P75 8.9 m/s) | Cisalhamento baixo (-4.6 < P75 2.4 m/s),6.2,8.875,-4.6000000000000005,2.4499999999999993,330.0
2007-05-14 12:00:00,MAM,False,Vento em 850hPa baixo (3.1 < P75 8.9 m/s) | Cisalhamento baixo (-3.1 < P75 2.4 m/s),3.1,8.875,-3.1,2.4499999999999993,310.0
2007-05-15 00:00:00,MAM,False,Vento em 850hPa baixo (4.6 < P75 8.9 m/s) | Cisalhamento baixo (-0.6 < P75 2.4 m/s),4.6,8.875,-0.6000000000000005,2.4499999999999993,35.0
2007-05-15 12:00:00,MAM,False,Vento em 850hPa baixo (8.8 < P75 8.9 m/s) | Cisalhamento baixo (0.0 < P75 2.4 m/s),8.8,8.875,0.0,2.4499999999999993,350.0
2007-05-16 00:00:00,MAM,False,Cisalhamento baixo (1.5 < P75 2.4 m/s),14.4,8.875,1.5,2.4499999999999993,10.0
2007-05-16 12:00:00,MAM,True,Critério JBN satisfeito,16.5,8.875,3.5999999999999996,2.4499999999999993,355.0
2007-05-17 00:00:00,MAM,False,Cisalhamento baixo (-3.6 < P75 2.4 m/s),10.8,8.875,-3.5999999999999996,2.4499999999999993,305.0
2007-05-17 12:00:00,MAM,False,Cisalhamento baixo (0.6 < P75 2.4 m/s),12.4,8.875,0.5999999999999996,2.4499999999999993,345.0
2007-05-18 00:00:00,MAM,True,Critério JBN satisfeito,10.3,8.875,2.6000000000000005,2.4499999999999993,350.0
2007-05-18 12:00:00,MAM,False,Cisalhamento baixo (-1.0 < P75 2.4 m/s),10.3,8.875,-1.0,2.4499999999999993,10.0
2007-05-19 00:00:00,MAM,False,Vento em 850hPa baixo (7.7 < P75 8.9 m/s) | Cisalhamento baixo (-1.6 < P75 2.4 m/s),7.7,8.875,-1.6000000000000005,2.4499999999999993,335.0
2007-05-19 12:00:00,MAM,False,Vento em 850hPa baixo (4.1 < P75 8.9 m/s) | Cisalhamento baixo (-4.1 < P75 2.4 m/s),4.1,8.875,-4.1,2.4499999999999993,295.0
2007-05-20 00:00:00,MAM,False,Vento em 850hPa baixo (6.7 < P75 8.9 m/s) | Cisalhamento baixo (0.0 < P75 2.4 m/s),6.7,8.875,0.0,2.4499999999999993,355.0
2007-05-20 12:00:00,MAM,False,Vento em 850hPa baixo (8.8 < P75 8.9 m/s) | Cisalhamento baixo (-1.5 < P75 2.4 m/s),8.8,8.875,-1.5,2.4499999999999993,350.0
2007-05-21 00:00:00,MAM,True,Critério JBN satisfeito,14.4,8.875,4.1,2.4499999999999993,350.0
2007-05-21 12:00:00,MAM,False,Cisalhamento baixo (-1.0 < P75 2.4 m/s),14.4,8.875,-1.0,2.4499999999999993,335.0
2007-05-22 00:00:00,MAM,False,Cisalhamento baixo (-2.0 < P75 2.4 m/s),16.0,8.875,-2.0,2.4499999999999993,305.0
2007-05-22 12:00:00,MAM,False,Cisalhamento baixo (-2.1 < P75 2.4 m/s),13.9,8.875,-2.0999999999999996,2.4499999999999993,295.0
2007-05-23 00:00:00,MAM,False,Cisalhamento baixo (-7.8 < P75 2.4 m/s) | Direção fora do setor NW-N-NE (265.0°),11.8,8.875,-7.800000000000001,2.4499999999999993,265.0
2007-05-23 12:00:00,MAM,False,Cisalhamento baixo (-4.7 < P75 2.4 m/s) | Direção fora do setor NW-N-NE (175.0°),14.9,8.875,-4.700000000000001,2.4499999999999993,175.0
2007-05-24 00:00:00,MAM,False,Direção fora do setor NW-N-NE (175.0°),13.9,8.875,4.1,2.4499999999999993,175.0
2007-05-24 12:00:00,MAM,False,Cisalhamento baixo (1.5 < P75 2.4 m/s) | Direção fora do setor NW-N-NE (175.0°),10.8,8.875,1.5,2.4499999999999993,175.0
2007-05-25 00:00:00,MAM,False,Vento em 850hPa baixo (7.7 < P75 8.9 m/s) | Direção fora do setor NW-N-NE (165.0°),7.7,8.875,3.6000000000000005,2.4499999999999993,165.0
2007-05-25 12:00:00,MAM,False,Vento em 850hPa baixo (2.6 < P75 8.9 m/s) | Cisalhamento baixo (-1.5 < P75 2.4 m/s) | Direção fora do setor NW-N-NE (50.0°),2.6,8.875,-1.4999999999999996,2.4499999999999993,50.0
2007-05-26 00:00:00,MAM,False,Cisalhamento baixo (-7.8 < P75 2.4 m/s) | Direção fora do setor NW-N-NE (265.0°),11.8,8.875,-7.800000000000001,2.4499999999999993,265.0
2007-05-26 12:00:00,MAM,False,Cisalhamento baixo (-5.1 < P75 2.4 m/s),10.3,8.875,-5.1,2.4499999999999993,310.0
2007-05-27 00:00:00,MAM,False,Vento em 850hPa baixo (7.2 < P75 8.9 m/s) | Cisalhamento baixo (-12.4 < P75 2.4 m/s),7.2,8.875,-12.400000000000002,2.4499999999999993,310.0
2007-05-27 12:00:00,MAM,False,Vento em 850hPa baixo (5.2 < P75 8.9 m/s) | Cisalhamento baixo (-15.9 < P75 2.4 m/s),5.2,8.875,-15.900000000000002,2.4499999999999993,310.0
2007-05-28 00:00:00,MAM,False,Vento em 850hPa baixo (7.2 < P75 8.9 m/s) | Cisalhamento baixo (-2.6 < P75 2.4 m/s) | Direção fora do setor NW-N-NE (270.0°),7.2,8.875,-2.6000000000000005,2.4499999999999993,270.0
2007-05-28 12:00:00,MAM,False,Vento em 850hPa baixo (4.6 < P75 8.9 m/s) | Cisalhamento baixo (-11.4 < P75 2.4 m/s) | Direção fora do setor NW-N-NE (280.0°),4.6,8.875,-11.4,2.4499999999999993,280.0
2007-05-29 00:00:00,MAM,False,Vento em 850hPa baixo (6.2 < P75 8.9 m/s) | Cisalhamento baixo (-17.0 < P75 2.4 m/s) | Direção fora do setor NW-N-NE (180.0°),6.2,8.875,-17.0,2.4499999999999993,180.0
2007-05-29 12:00:00,MAM,False,Cisalhamento baixo (-8.2 < P75 2.4 m/s) | Direção fora do setor NW-N-NE (160.0°),10.8,8.875,-8.2,2.4499999999999993,160.0
2007-05-30 00:00:00,MAM,False,Vento em 850hPa baixo (5.7 < P75 8.9 m/s) | Cisalhamento baixo (-10.3 < P75 2.4 m/s) | Direção fora do setor NW-N-NE (125.0°),5.7,8.875,-10.3,2.4499999999999993,125.0
2007-05-30 12:00:00,MAM,False,Vento em 850hPa baixo (7.2 < P75 8.9 m/s) | Cisalhamento baixo (-7.2 < P75 2.4 m/s) | Direção fora do setor NW-N-NE (75.0°),7.2,8.875,-7.2,2.4499999999999993,75.0
2007-05-31 00:00:00,MAM,False,Vento em 850hPa baixo (6.2 < P75 8.9 m/s) | Cisalhamento baixo (-9.2 < P75 2.4 m/s),6.2,8.875,-9.2,2.4499999999999993,40.0
2007-05-31 12:00:00,MAM,False,Cisalhamento baixo (-2.5 < P75 2.4 m/s),12.4,8.875,-2.5,2.4499999999999993,340.0
2007-06-01 00:00:00,JJA,False,Cisalhamento baixo (-1.5 < P75 2.6 m/s),16.5,12.4,-1.5,2.5999999999999996,335.0
2007-06-01 12:00:00,JJA,False,Cisalhamento baixo (1.0 < P75 2.6 m/s),18.5,12.4,1.0,2.5999999999999996,345.0
2007-06-02 00:00:00,JJA,False,Cisalhamento baixo (-6.7 < P75 2.6 m/s),12.9,12.4,-6.700000000000001,2.5999999999999996,325.0
2007-06-02 12:00:00,JJA,False,Vento em 850hPa baixo (9.8 < P75 12.4 m/s) | Cisalhamento baixo (-7.7 < P75 2.6 m/s),9.8,12.4,-7.699999999999999,2.5999999999999996,305.0
2007-06-03 12:00:00,JJA,False,Cisalhamento baixo (-2.5 < P75 2.6 m/s),12.4,12.4,-2.5,2.5999999999999996,340.0
2007-06-04 00:00:00,JJA,False,Vento em 850hPa baixo (5.7 < P75 12.4 m/s) | Cisalhamento baixo (-3.6 < P75 2.6 m/s) | Direção fora do setor NW-N-NE (150.0°),5.7,12.4,-3.6000000000000005,2.5999999999999996,150.0
2007-06-04 12:00:00,JJA,False,Vento em 850hPa baixo (9.8 < P75 12.4 m/s) | Direção fora do setor NW-N-NE (95.0°),9.8,12.4,7.200000000000001,2.5999999999999996,95.0
2007-06-05 00:00:00,JJA,False,Vento em 850hPa baixo (2.6 < P75 12.4 m/s) | Cisalhamento baixo (-1.5 < P75 2.6 m/s),2.6,12.4,-1.4999999999999996,2.5999999999999996,345.0
2007-06-05 12:00:00,JJA,True,Critério JBN satisfeito,13.9,12.4,4.6,2.5999999999999996,320.0
2007-06-06 00:00:00,JJA,True,Critério JBN satisfeito,14.9,12.4,3.5999999999999996,2.5999999999999996,325.0
2007-06-06 12:00:00,JJA,True,Critério JBN satisfeito,13.4,12.4,2.5999999999999996,2.5999999999999996,340.0
2007-06-07 00:00:00,JJA,False,Cisalhamento baixo (2.0 < P75 2.6 m/s),14.4,12.4,2.0,2.5999999999999996,340.0
2007-06-07 12:00:00,JJA,True,Critério JBN satisfeito,12.4,12.4,4.7,2.5999999999999996,335.0
2007-06-08 00:00:00,JJA,False,Vento em 850hPa baixo (7.7 < P75 12.4 m/s) | Cisalhamento baixo (-5.2 < P75 2.6 m/s),7.7,12.4,-5.2,2.5999999999999996,315.0
2007-06-08 12:00:00,JJA,False,Vento em 850hPa baixo (5.2 < P75 12.4 m/s) | Cisalhamento baixo (-3.6 < P75 2.6 m/s),5.2,12.4,-3.6000000000000005,2.5999999999999996,15.0
2007-06-09 12:00:00,JJA,True,Critério JBN satisfeito,13.9,12.4,6.2,2.5999999999999996,355.0
2007-06-10 00:00:00,JJA,False,Cisalhamento baixo (-3.6 < P75 2.6 m/s),12.4,12.4,-3.5999999999999996,2.5999999999999996,340.0
2007-06-10 12:00:00,JJA,False,Vento em 850hPa baixo (9.8 < P75 12.4 m/s) | Cisalhamento baixo (-2.0 < P75 2.6 m/s),9.8,12.4,-2.0,2.5999999999999996,30.0
2007-06-11 00:00:00,JJA,False,Cisalhamento baixo (2.1 < P75 2.6 m/s),12.4,12.4,2.0999999999999996,2.5999999999999996,0.0
2007-06-11 12:00:00,JJA,False,Vento em 850hPa baixo (11.8 < P75 12.4 m/s) | Cisalhamento baixo (-2.6 < P75 2.6 m/s),11.8,12.4,-2.5999999999999996,2.5999999999999996,345.0
2007-06-12 00:00:00,JJA,False,Vento em 850hPa baixo (10.3 < P75 12.4 m/s) | Cisalhamento baixo (-7.2 < P75 2.6 m/s),10.3,12.4,-7.199999999999999,2.5999999999999996,335.0
2007-06-13 00:00:00,JJA,False,Vento em 850hPa baixo (11.3 < P75 12.4 m/s) | Cisalhamento baixo (2.0 < P75 2.6 m/s),11.3,12.4,2.0,2.5999999999999996,335.0
2007-06-13 12:00:00,JJA,True,Critério JBN satisfeito,16.0,12.4,9.3,2.5999999999999996,0.0
2007-06-14 00:00:00,JJA,False,Vento em 850hPa baixo (11.3 < P75 12.4 m/s) | Cisalhamento baixo (2.0 < P75 2.6 m/s),11.3,12.4,2.0,2.5999999999999996,355.0
2007-06-14 12:00:00,JJA,True,Critério JBN satisfeito,12.4,12.4,3.0999999999999996,2.5999999999999996,350.0
2007-06-15 00:00:00,JJA,False,Cisalhamento baixo (-0.5 < P75 2.6 m/s),12.4,12.4,-0.5,2.5999999999999996,335.0
2007-06-15 12:00:00,JJA,True,Critério JBN satisfeito,18.0,12.4,8.7,2.5999999999999996,345.0
2007-06-16 00:00:00,JJA,False,Vento em 850hPa baixo (1.0 < P75 12.4 m/s) | Cisalhamento baixo (-8.8 < P75 2.6 m/s),1.0,12.4,-8.8,2.5999999999999996,10.0
2007-06-16 12:00:00,JJA,False,Vento em 850hPa baixo (6.2 < P75 12.4 m/s) | Cisalhamento baixo (-3.6 < P75 2.6 m/s),6.2,12.4,-3.6000000000000005,2.5999999999999996,330.0
2007-06-18 00:00:00,JJA,False,Vento em 850hPa baixo (9.3 < P75 12.4 m/s) | Cisalhamento baixo (0.0 < P75 2.6 m/s),9.3,12.4,0.0,2.5999999999999996,350.0
2007-06-18 12:00:00,JJA,False,Vento em 850hPa baixo (8.8 < P75 12.4 m/s),8.8,12.4,4.700000000000001,2.5999999999999996,330.0
2007-06-19 00:00:00,JJA,False,Vento em 850hPa baixo (10.3 < P75 12.4 m/s) | Cisalhamento baixo (0.5 < P75 2.6 m/s),10.3,12.4,0.5,2.5999999999999996,0.0
2007-06-19 12:00:00,JJA,False,Cisalhamento baixo (0.5 < P75 2.6 m/s),12.9,12.4,0.5,2.5999999999999996,355.0
2007-06-20 12:00:00,JJA,True,Critério JBN satisfeito,14.9,12.4,3.5999999999999996,2.5999999999999996,0.0
2007-06-21 00:00:00,JJA,False,Cisalhamento baixo (-0.5 < P75 2.6 m/s),13.4,12.4,-0.5,2.5999999999999996,350.0
2007-06-21 12:00:00,JJA,True,Critério JBN satisfeito,16.0,12.4,6.699999999999999,2.5999999999999996,355.0
2007-06-22 00:00:00,JJA,False,Vento em 850hPa baixo (9.3 < P75 12.4 m/s) | Cisalhamento baixo (-1.5 < P75 2.6 m/s),9.3,12.4,-1.5,2.5999999999999996,5.0
2007-06-22 12:00:00,JJA,False,Vento em 850hPa baixo (10.8 < P75 12.4 m/s) | Cisalhamento baixo (-2.1 < P75 2.6 m/s),10.8,12.4,-2.0999999999999996,2.5999999999999996,5.0
2007-06-23 12:00:00,JJA,True,Critério JBN satisfeito,16.5,12.4,4.1,2.5999999999999996,350.0
2007-06-24 00:00:00,JJA,False,Vento em 850hPa baixo (6.7 < P75 12.4 m/s) | Cisalhamento baixo (-4.1 < P75 2.6 m/s),6.7,12.4,-4.1000000000000005,2.5999999999999996,325.0
2007-06-24 12:00:00,JJA,False,Vento em 850hPa baixo (5.2 < P75 12.4 m/s) | Cisalhamento baixo (-3.6 < P75 2.6 m/s) | Direção fora do setor NW-N-NE (285.0°),5.2,12.4,-3.6000000000000005,2.5999999999999996,285.0
2007-06-25 00:00:00,JJA,False,Vento em 850hPa baixo (5.7 < P75 12.4 m/s) | Cisalhamento baixo (-2.5 < P75 2.6 m/s) | Direção fora do setor NW-N-NE (65.0°),5.7,12.4,-2.499999999999999,2.5999999999999996,65.0
2007-06-25 12:00:00,JJA,False,Vento em 850hPa baixo (8.2 < P75 12.4 m/s) | Cisalhamento baixo (0.5 < P75 2.6 m/s),8.2,12.4,0.4999999999999991,2.5999999999999996,30.0
2007-06-26 12:00:00,JJA,False,Vento em 850hPa baixo (11.3 < P75 12.4 m/s) | Cisalhamento baixo (0.5 < P75 2.6 m/s),11.3,12.4,0.5,2.5999999999999996,0.0
2007-06-27 00:00:00,JJA,False,Vento em 850hPa baixo (7.7 < P75 12.4 m/s) | Cisalhamento baixo (-6.2 < P75 2.6 m/s),7.7,12.4,-6.2,2.5999999999999996,340.0
2007-06-27 12:00:00,JJA,False,Vento em 850hPa baixo (3.6 < P75 12.4 m/s) | Cisalhamento baixo (-1.6 < P75 2.6 m/s),3.6,12.4,-1.6,2.5999999999999996,340.0
2007-06-28 12:00:00,JJA,False,Vento em 850hPa baixo (3.1 < P75 12.4 m/s) | Cisalhamento baixo (-3.1 < P75 2.6 m/s),3.1,12.4,-3.1,2.5999999999999996,345.0
2007-06-29 00:00:00,JJA,False,Vento em 850hPa baixo (2.1 < P75 12.4 m/s) | Cisalhamento baixo (-3.1 < P75 2.6 m/s) | Direção fora do setor NW-N-NE (70.0°),2.1,12.4,-3.1,2.5999999999999996,70.0
2007-06-29 12:00:00,JJA,False,Vento em 850hPa baixo (1.5 < P75 12.4 m/s) | Cisalhamento baixo (-1.6 < P75 2.6 m/s),1.5,12.4,-1.6,2.5999999999999996,350.0
2007-06-30 00:00:00,JJA,False,Vento em 850hPa baixo (1.5 < P75 12.4 m/s) | Cisalhamento baixo (-6.2 < P75 2.6 m/s),1.5,12.4,-6.2,2.5999999999999996,330.0
2007-06-30 12:00:00,JJA,False,Vento em 850hPa baixo (4.1 < P75 12.4 m/s) | Cisalhamento baixo (1.5 < P75 2.6 m/s) | Direção fora do setor NW-N-NE (220.0°),4.1,12.4,1.4999999999999996,2.5999999999999996,220.0
2007-07-01 12:00:00,JJA,False,Vento em 850hPa baixo (2.1 < P75 12.4 m/s) | Cisalhamento baixo (-3.1 < P75 2.6 m/s),2.1,12.4,-3.1,2.5999999999999996,320.0
2007-07-02 00:00:00,JJA,False,Vento em 850hPa baixo (5.2 < P75 12.4 m/s) | Cisalhamento baixo (2.1 < P75 2.6 m/s),5.2,12.4,2.1,2.5999999999999996,40.0
2007-07-02 12:00:00,JJA,False,Vento em 850hPa baixo (1.5 < P75 12.4 m/s) | Cisalhamento baixo (-1.6 < P75 2.6 m/s),1.5,12.4,-1.6,2.5999999999999996,350.0
2007-07-03 00:00:00,JJA,False,Vento em 850hPa baixo (7.7 < P75 12.4 m/s) | Cisalhamento baixo (2.0 < P75 2.6 m/s),7.7,12.4,2.0,2.5999999999999996,5.0
2007-07-03 12:00:00,JJA,False,Vento em 850hPa baixo (8.8 < P75 12.4 m/s) | Cisalhamento baixo (-0.5 < P75 2.6 m/s),8.8,12.4,-0.5,2.5999999999999996,10.0
2007-07-04 00:00:00,JJA,False,Vento em 850hPa baixo (11.3 < P75 12.4 m/s) | Cisalhamento baixo (-1.1 < P75 2.6 m/s),11.3,12.4,-1.0999999999999996,2.5999999999999996,0.0
2007-07-04 12:00:00,JJA,False,Vento em 850hPa baixo (11.3 < P75 12.4 m/s) | Cisalhamento baixo (1.0 < P75 2.6 m/s),11.3,12.4,1.0,2.5999999999999996,305.0
2007-07-05 00:00:00,JJA,True,Critério JBN satisfeito,17.0,12.4,4.6,2.5999999999999996,345.0
2007-07-05 12:00:00,JJA,False,Cisalhamento baixo (1.6 < P75 2.6 m/s),19.6,12.4,1.6000000000000014,2.5999999999999996,355.0
2007-07-06 12:00:00,JJA,True,Critério JBN satisfeito,18.5,12.4,3.5999999999999996,2.5999999999999996,345.0
2007-07-07 00:00:00,JJA,False,Vento em 850hPa baixo (7.7 < P75 12.4 m/s) | Cisalhamento baixo (-5.2 < P75 2.6 m/s),7.7,12.4,-5.2,2.5999999999999996,45.0
2007-07-07 12:00:00,JJA,True,Critério JBN satisfeito,17.5,12.4,5.1,2.5999999999999996,355.0
2007-07-08 12:00:00,JJA,False,Vento em 850hPa baixo (11.3 < P75 12.4 m/s) | Cisalhamento baixo (-1.1 < P75 2.6 m/s),11.3,12.4,-1.0999999999999996,2.5999999999999996,315.0
2007-07-09 00:00:00,JJA,False,Vento em 850hPa baixo (8.8 < P75 12.4 m/s) | Cisalhamento baixo (-5.1 < P75 2.6 m/s),8.8,12.4,-5.1,2.5999999999999996,5.0
2007-07-09 12:00:00,JJA,False,Vento em 850hPa baixo (9.8 < P75 12.4 m/s),9.8,12.4,3.6000000000000005,2.5999999999999996,335.0
2007-07-10 00:00:00,JJA,False,Vento em 850hPa baixo (10.3 < P75 12.4 m/s) | Cisalhamento baixo (1.0 < P75 2.6 m/s),10.3,12.4,1.0,2.5999999999999996,355.0
2007-07-10 12:00:00,JJA,False,Vento em 850hPa baixo (9.3 < P75 12.4 m/s) | Cisalhamento baixo (0.5 < P75 2.6 m/s),9.3,12.4,0.5,2.5999999999999996,355.0
2007-07-11 00:00:00,JJA,False,Vento em 850hPa baixo (7.7 < P75 12.4 m/s) | Cisalhamento baixo (-4.1 < P75 2.6 m/s),7.7,12.4,-4.1000000000000005,2.5999999999999996,345.0
2007-07-11 12:00:00,JJA,False,Vento em 850hPa baixo (9.8 < P75 12.4 m/s) | Cisalhamento baixo (-5.6 < P75 2.6 m/s),9.8,12.4,-5.6,2.5999999999999996,330.0
2007-07-12 00:00:00,JJA,False,Vento em 850hPa baixo (9.8 < P75 12.4 m/s) | Cisalhamento baixo (-3.1 < P75 2.6 m/s),9.8,12.4,-3.0999999999999996,2.5999999999999996,355.0
2007-07-12 12:00:00,JJA,False,Vento em 850hPa baixo (11.8 < P75 12.4 m/s) | Cisalhamento baixo (-5.2 < P75 2.6 m/s),11.8,12.4,-5.199999999999999,2.5999999999999996,340.0
2007-07-13 00:00:00,JJA,False,Cisalhamento baixo (-0.5 < P75 2.6 m/s),14.4,12.4,-0.5,2.5999999999999996,335.0
2007-07-13 12:00:00,JJA,False,Cisalhamento baixo (0.0 < P75 2.6 m/s),13.4,12.4,0.0,2.5999999999999996,345.0
2007-07-14 00:00:00,JJA,True,Critério JBN satisfeito,18.0,12.4,2.5999999999999996,2.5999999999999996,335.0
2007-07-14 12:00:00,JJA,False,Cisalhamento baixo (-0.5 < P75 2.6 m/s),13.4,12.4,-0.5,2.5999999999999996,335.0
2007-07-15 00:00:00,JJA,False,Vento em 850hPa baixo (2.1 < P75 12.4 m/s) | Cisalhamento baixo (-10.8 < P75 2.6 m/s),2.1,12.4,-10.8,2.5999999999999996,320.0
2007-07-17 00:00:00,JJA,False,Cisalhamento baixo (1.0 < P75 2.6 m/s),15.4,12.4,1.0,2.5999999999999996,330.0
2007-07-17 12:00:00,JJA,False,Cisalhamento baixo (-2.1 < P75 2.6 m/s),14.4,12.4,-2.0999999999999996,2.5999999999999996,320.0
2007-07-18 00:00:00,JJA,False,Vento em 850hPa baixo (2.1 < P75 12.4 m/s) | Cisalhamento baixo (-10.8 < P75 2.6 m/s),2.1,12.4,-10.8,2.5999999999999996,320.0
2007-07-19 00:00:00,JJA,False,Vento em 850hPa baixo (4.1 < P75 12.4 m/s) | Cisalhamento baixo (0.5 < P75 2.6 m/s) | Direção fora do setor NW-N-NE (180.0°),4.1,12.4,0.49999999999999956,2.5999999999999996,180.0
